iter	Logloss
464	0.0159675808
465	0.01591202354
466	0.01586306
467	0.01582346058
468	0.01576942444
469	0.01568750381
470	0.01565156078
471	0.01554947948
472	0.01549342442
473	0.01543527699
474	0.01538215446
475	0.0153771677
476	0.01533621693
477	0.01529422283
478	0.01525926208
479	0.01520741463
480	0.01517776108
481	0.01517231846
482	0.01511392498
483	0.01503908443
484	0.01502200508
485	0.01501107216
486	0.01496252823
487	0.01491398811
488	0.01489806557
489	0.01485745049
490	0.01482320595
491	0.01473745537
492	0.01471441364
493	0.01464704609
494	0.01463410854
495	0.01460207748
496	0.01456401443
497	0.01453368664
498	0.01449053955
499	0.0144221096
500	0.01433601952
501	0.01426765251
502	0.0142618494
503	0.01424734306
504	0.01423793411
505	0.01418600178
506	0.01409419632
507	0.01405858994
508	0.01404197788
509	0.01398755264
510	0.01391921997
511	0.01387303925
512	0.0138522377
513	0.01383472824
514	0.01375453568
515	0.01372914124
516	0.01367480183
517	0.01363640785
518	0.01360721111
519	0.01357605648
520	0.01352389336
521	0.01347908688
522	0.0134312315
523	0.01338090515
524	0.0133198843
525	0.01326496983
526	0.01323750114
527	0.01319085121
528	0.01314957237
529	0.01309221077
530	0.01308660221
531	0.01308342361
532	0.01305679512
533	0.01302130222
534	0.01298446083
535	0.01295685863
536	0.01295037651
537	0.01291236877
538	0.01287760544
539	0.01283430862
540	0.01278633499
541	0.01275987816
542	0.01271402359
543	0.01266451454
544	0.01266181564
545	0.01264209938
546	0.01261105347
547	0.01256156731
548	0.01255878258
549	0.01255352402
550	0.01251159477
551	0.01248139381
552	0.01247729683
553	0.01247037601
554	0.01241135406
555	0.01236206341
556	0.01234936047
557	0.01231689072
558	0.01229498768
559	0.01229154778
560	0.01225625134
561	0.0122078352
562	0.01215857697
563	0.01215570641
564	0.01209457588
565	0.01208974838
566	0.01203392696
567	0.01200749207
568	0.01195306015
569	0.01191710949
570	0.01183543968
571	0.01183250999
572	0.01178245735
573	0.01175375462
574	0.0117078619
575	0.01170411777
576	0.01168403625
577	0.01163065052
578	0.01156543922
579	0.01154772472
580	0.01153993988
581	0.01151268387
582	0.01143958092
583	0.0113879509
584	0.01136557961
585	0.01136289024
586	0.01135553169
587	0.01132671833
588	0.01131381512
589	0.01128298378
590	0.01125811005
591	0.01122365379
592	0.01118119621
593	0.01114031029
594	0.01105902672
595	0.01105489922
596	0.01103055096
597	0.01103055
598	0.01101622772
599	0.01098088169
600	0.01096849251
601	0.01095501995
602	0.01090884399
603	0.01088344955
604	0.01087799454
605	0.0108425312
606	0.01083319855
607	0.01082096767
608	0.01075974464
609	0.01074499321
610	0.01073648643
611	0.01071225548
612	0.01071013832
613	0.01069891834
614	0.01069032764
615	0.01068154526
616	0.0106588726
617	0.01063637924
618	0.0106117754
619	0.01058794498
620	0.01057331562
621	0.01054216003
622	0.01053943825
623	0.01047605228
624	0.0104727478
625	0.01046476078
626	0.01046296597
627	0.01046009445
628	0.01043003559
629	0.01042335987
630	0.01040602303
631	0.01037052917
632	0.0103680706
633	0.01036498833
634	0.01035813904
635	0.01033830833
636	0.01033594513
637	0.01033296967
638	0.01027351284
639	0.01025695801
640	0.01025365543
641	0.01025128555
642	0.01024850082
643	0.01024246407
644	0.0102424593
645	0.01021459103
646	0.01016206837
647	0.0101507988
648	0.01014916992
649	0.01014641762
650	0.01012705231
651	0.01010337067
652	0.01009019947
653	0.01005562496
654	0.01005317307
655	0.01002876568
656	0.009996219635
657	0.009994392395
658	0.009973484039
659	0.009969659805
660	0.009932859421
661	0.009868923187
662	0.009846476555
663	0.009808461189
664	0.009800774574
665	0.009762086868
666	0.009748672485
667	0.00970429039
668	0.00968430233
669	0.009672523499
670	0.00965178299
671	0.009649648666
672	0.009642743111
673	0.009611004829
674	0.009568945885
675	0.009566305161
676	0.009522481918
677	0.009506820679
678	0.009486160278
679	0.009480709076
680	0.00943627739
681	0.009433729172
682	0.009366580963
683	0.009366289139
684	0.009337471008
685	0.009316305161
686	0.009271202087
687	0.009255716324
688	0.009233929634
689	0.009192986488
690	0.009175273895
691	0.009147891998
692	0.00912768364
693	0.009062107086
694	0.009023979187
695	0.009021697998
696	0.00899535656
697	0.008950128555
698	0.008917369843
699	0.008871486664
700	0.008869150162
701	0.008856231689
702	0.008825777054
703	0.008793344498
704	0.008776027679
705	0.008776050568
706	0.008764576912
707	0.008762641907
708	0.008753206253
709	0.008742481232
710	0.008723322868
711	0.00871897316
712	0.00870316124
713	0.008703147888
714	0.008687772751
715	0.008627983093
716	0.008626537323
717	0.008612653732
718	0.008579908371
719	0.008569992065
720	0.008569084167
721	0.008553829193
722	0.008539081573
723	0.008533567429
724	0.008533567429
725	0.008526288986
726	0.008524334908
727	0.008522291183
728	0.008516469955
729	0.008514860153
730	0.008506170273
731	0.008478496552
732	0.008433908463
733	0.008413759232
734	0.008396656036
735	0.008380648613
736	0.008376807213
737	0.008376764297
738	0.00835817337
739	0.008341119766
740	0.008322187424
741	0.008319831848
742	0.008302783966
743	0.008287256241
744	0.008278457642
745	0.008271291733
746	0.008271274567
747	0.008271267891
748	0.008243103981
749	0.008235239029
750	0.008207494736
751	0.008205547333
752	0.008203121185
753	0.00816798687
754	0.00816789341
755	0.008162697792
756	0.008155949593
757	0.00813830471
758	0.008134411812
759	0.008123912811
760	0.008096735001
761	0.008083557129
762	0.008074954033
763	0.0080388937
764	0.008012522697
765	0.007994921684
766	0.007982302666
767	0.007957904816
768	0.007945331573
769	0.007930157661
770	0.007911873341
771	0.00788760519
772	0.007887616634
773	0.007879932404
774	0.007869920254
775	0.007845605373
776	0.007833433151
777	0.007821300983
778	0.007820158958
779	0.00781029892
780	0.007800738335
781	0.007783961773
782	0.007744262695
783	0.007732867241
784	0.00772121954
785	0.007710086823
786	0.007698027134
787	0.007682775497
788	0.007655670166
789	0.007643048763
790	0.007640534401
791	0.007632222176
792	0.007623109818
793	0.007609019279
794	0.007589354515
795	0.007574138641
796	0.007562008381
797	0.007547585011
798	0.007521596909
799	0.007488214493
800	0.007479090691
801	0.007465783596
802	0.007461187363
803	0.007454862595
804	0.007448916435
805	0.007435284615
806	0.007421944618
807	0.007408164024
808	0.007391657352
809	0.007378167152
810	0.007362018108
811	0.007359166145
812	0.00734879303
813	0.007338270187
814	0.007330802917
815	0.00732188797
816	0.007313960075
817	0.007303834915
818	0.007286128044
819	0.00728397131
820	0.007283964157
821	0.007283943653
822	0.007262195587
823	0.00725269413
824	0.007252253532
825	0.00725115633
826	0.007233307362
827	0.007231602669
828	0.007214486122
829	0.007211648941
830	0.007191702843
831	0.00715790844
832	0.007150705338
833	0.007138242722
834	0.007138221264
835	0.007135321617
836	0.007134077549
837	0.007111221313
838	0.007078425407
839	0.007069114208
840	0.007025690079
841	0.006994356155
842	0.006979704857
843	0.006967685699
844	0.006956784248
845	0.006954827309
846	0.006954811096
847	0.006939377785
848	0.006938429832
849	0.00693789053
850	0.006922169685
851	0.00689387989
852	0.006874772072
853	0.006868598461
854	0.006859048367
855	0.006859065056
856	0.006818813324
857	0.006814893246
858	0.006814009666
859	0.006799983025
860	0.006789299011
861	0.006788455009
862	0.006768386364
863	0.006768367767
864	0.006768362045
865	0.006761824608
866	0.006761814594
867	0.006752873421
868	0.006726219654
869	0.006726191521
870	0.006726181984
871	0.006724854946
872	0.006724849701
873	0.006724202633
874	0.006724209785
875	0.006724218845
876	0.006721144676
877	0.00671269989
878	0.006696677208
879	0.006696677208
880	0.006680649757
881	0.006679064751
882	0.006665962696
883	0.006653152466
884	0.006652008057
885	0.006651996613
886	0.006651988029
887	0.006651988983
888	0.00665145874
889	0.00665090847
890	0.00664967823
891	0.006647102356
892	0.006647089958
893	0.006646723747
894	0.006646708488
895	0.006631480217
896	0.00663142395
897	0.006630063534
898	0.006628735542
899	0.006613391876
900	0.006613406181
901	0.006599442959
902	0.006597734451
903	0.006593866825
904	0.006593873024
905	0.006591498852
906	0.006578992844
907	0.00656298399
908	0.006556832314
909	0.006539849281
910	0.006512716293
911	0.00648696804
912	0.006474271774
913	0.006471776009
914	0.006444898605
915	0.00642033577
916	0.006402824879
917	0.006388093948
918	0.00635199976
919	0.006347797394
920	0.006342280865
921	0.006342247963
922	0.006342243671
923	0.00633978653
924	0.006336699009
925	0.006324781418
926	0.006324768066
927	0.006321182728
928	0.00632115221
929	0.006321166039
930	0.006321166039
931	0.006321147919
932	0.006306852818
933	0.006306843281
934	0.006303454399
935	0.006302844048
936	0.006295362949
937	0.006295309544
938	0.006295320034
939	0.006294013023
940	0.006294000626
941	0.006294008732
942	0.006293995857
943	0.006279814243
944	0.00627981472
945	0.006279845238
946	0.006276459694
947	0.006275754929
948	0.006275741577
949	0.006275742531
950	0.006274983883
951	0.006263171196
952	0.006262477398
953	0.006259078979
954	0.00625123024
955	0.0062512393
956	0.006250858307
957	0.006248209
958	0.006236738205
959	0.006225497246
960	0.006225497723
961	0.006225474358
962	0.006224833488
963	0.006224088669
964	0.006209424019
965	0.006184734344
966	0.006179534912
967	0.006155335426
968	0.006153166771
969	0.006142412663
970	0.006128593922
971	0.006123579979
972	0.006123553276
973	0.006123569489
974	0.006123565674
975	0.006118243694
976	0.006117573738
977	0.006117583275
978	0.006113351345
979	0.006099822521
980	0.00609044838
981	0.006090455055
982	0.006087209702
983	0.006080047607
984	0.006080047607
985	0.006076847076
986	0.006053283215
987	0.006053287029
988	0.006050140381
989	0.006050151825
990	0.006050142765
991	0.006049803734
992	0.006049687386
993	0.006037138462
994	0.006026636124
995	0.00602370739
996	0.00602369976
997	0.006017331123
998	0.006016159534
999	0.006016144276
